condition,value,E_MeV,mixture,d_mfp,B_exposure,T_primary,T_broad,T_broad_using_Geant4_MAC
thickness_cm,10,0.08,8,2.3893686259842637,19.277349232727595,0.09168755474613416,1.7674930131360587,1.7698105152633734
thickness_cm,10,0.08,9,2.4154236581942903,19.864600359718104,0.08932948573528957,1.7744945344706664,1.7817628696382513
thickness_cm,10,0.08,10,2.469404237767512,21.122569843696393,0.08463526647994317,1.7877143274624558,1.7926902908268463
thickness_cm,10,0.1,1,2.1849737466347903,15.720387270904114,0.11248068661207154,1.7682399540389642,1.7722589889255647
thickness_cm,10,0.1,2,2.083286296701959,14.873737852052411,0.1245203283231599,1.8520827207301773,1.8546281547029198
thickness_cm,10,0.1,3,2.2979209338184097,16.78087095276049,0.10046750532967637,1.685932241883076,1.6901608123236196
thickness_cm,10,0.1,4,2.2624584856396868,16.253445356449248,0.10409425568330467,1.6918902966688492,1.694638620077007
thickness_cm,10,0.1,5,2.117636436069185,14.700461770497194,0.12031566647787968,1.768695855449961,1.7733970956603236
thickness_cm,10,0.1,6,2.162032081356085,15.36746816689035,0.11509100895767072,1.7686574164522968,1.7714725784661611
thickness_cm,10,0.1,7,2.208456614938325,16.08744810127849,0.10987008958045594,1.7675293640084035,1.772930840892358
thickness_cm,10,0.1,8,2.2324859228792833,16.47747777314863,0.10726145472877138,1.7673982362089187,1.7762626603125886
thickness_cm,10,0.1,9,2.2570809682258437,16.931477878601484,0.10465553214031573,1.7719728273070223,1.7746503674553709
thickness_cm,10,0.1,10,2.308050115153066,17.904468612776103,0.09945498839082212,1.7806887180274864,1.7868259367479715
thickness_cm,10,0.15,1,1.9343589258146703,9.680463073729523,0.14451688517782488,1.3989903704943432,1.4004816549706807
thickness_cm,10,0.15,2,1.8455931057563588,9.090702777535157,0.15793162295131769,1.4357094434241788,1.4371403512014254
thickness_cm,10,0.15,3,2.0329554748674807,10.393076889651253,0.13094793534870106,1.3609519606201312,1.364572886685109
thickness_cm,10,0.15,4,2.0014173368146215,10.106862861424705,0.1351436034268776,1.3658778664342177,1.3675665226607598
thickness_cm,10,0.15,5,1.8743205682739128,9.147162612397915,0.15345919647920653,1.4037162245632238,1.4054332719328468
thickness_cm,10,0.15,6,1.9139049502602736,9.496001827396057,0.14750326759513666,1.4006912986303073,1.4024507078944846
thickness_cm,10,0.15,7,1.9552968823351147,9.872272679485258,0.1415224549397907,1.3971482654357794,1.3987167721920353
thickness_cm,10,0.15,8,1.9767220591227561,10.071718365090597,0.13852256268874633,1.3951602386116597,1.396756245170969
thickness_cm,10,0.15,9,1.998637848008631,10.305027056136568,0.13551975607367364,1.396534752980235,1.3983837891830875
thickness_cm,10,0.15,10,2.0440829762016994,10.840560082688581,0.12949888910725427,1.4038404880086157,1.4060760330251205
thickness_cm,10,0.2,1,1.7632304476431213,6.900627950056892,0.17148997864451626,1.1833885397890085,1.1845884385253684
thickness_cm,10,0.2,2,1.6826679708733925,6.500502632376462,0.18587739842164486,1.208296517739191,1.2086541920339686
thickness_cm,10,0.2,3,1.852702361192036,7.374909634857254,0.15681282831294502,1.1564804383943545,1.1584170050371052
thickness_cm,10,0.2,4,1.823926579634465,7.189975368681414,0.16139079134551756,1.1603958145062727,1.1611307287866832
thickness_cm,10,0.2,5,1.7084368754078147,6.5564574305307035,0.18114872946060634,1.1876939333031886,1.188431395546892
thickness_cm,10,0.2,6,1.7445552477694013,6.781702855488093,0.17472267999056415,1.1849172978105411,1.1849360583047943
thickness_cm,10,0.2,7,1.7823352161139627,7.024044093663128,0.16824480020361846,1.1817588951597593,1.1824624635737295
thickness_cm,10,0.2,8,1.8018845470897469,7.152186239814407,0.16498766802951245,1.1800225290197464,1.1808538155537702
thickness_cm,10,0.2,9,1.8218941405006657,7.298684060408466,0.16171914186888026,1.1803369230213319,1.180247928498658
thickness_cm,10,0.2,10,1.8633606998074046,7.64299828695913,0.15515033951206672,1.1858137791118533,1.1864205337022204
thickness_cm,10,0.3,1,1.5280672274251574,4.665686793508454,0.2169545862223475,1.0122421477286978,1.0135280757861094
thickness_cm,10,0.3,2,1.458465234676078,4.431567930993447,0.23259297656795927,1.0307515759328785,1.0325797934488716
thickness_cm,10,0.3,3,1.6053806137820286,4.933768965383313,0.20081310812624034,0.9907654807154083,0.9915186259912118
thickness_cm,10,0.3,4,1.5804567101827676,4.830342101610348,0.20588104875844146,0.9944758977415926,0.994874289917923
thickness_cm,10,0.3,5,1.4805790555320812,4.471187007597845,0.22750591167774134,1.0172214764452199,1.017614427706617
thickness_cm,10,0.3,6,1.5118907102634391,4.598709315654049,0.22049269580089204,1.0139818142132366,1.014777432329376
thickness_cm,10,0.3,7,1.5446293350771367,4.735029799353237,0.21339095310674264,1.0104125218728155,1.0119739584901708
thickness_cm,10,0.3,8,1.5615631843960334,4.806751124237392,0.2098078463780166,1.0084941014513573,1.0096572941975042
thickness_cm,10,0.3,9,1.5789095327659772,4.882671085119071,0.20619982980945675,1.006805946767108,1.0075569280256877
thickness_cm,10,0.3,10,1.6148428113509943,5.062511175144112,0.19892193625385715,1.0070445252664566,1.007053708052581
thickness_cm,10,0.356,1,1.4316882022529858,4.017406691850046,0.23890526120866787,0.9597795950978855,0.9624538092804785
thickness_cm,10,0.356,2,1.3665171352074967,3.829836559262528,0.2549935227294008,0.9765835157241995,0.9775109523157863
thickness_cm,10,0.356,3,1.5040665638722697,4.231137687175767,0.22222462954726233,0.9402630050960952,0.9424090508870868
thickness_cm,10,0.356,4,1.4807240731070497,4.14999114772094,0.22747292171425892,0.944010611460393,0.9455581138430902
thickness_cm,10,0.356,5,1.3872114138411131,3.8645664083744555,0.24977084191077892,0.9652560054398028,0.96665375568247
thickness_cm,10,0.356,6,1.4165292542332097,3.9648065948699682,0.24255440233644676,0.9616812939982877,0.9633052642077957
thickness_cm,10,0.356,7,1.4471958377341405,4.071763433404088,0.23522898435833836,0.9577967769870644,0.95986291647759
thickness_cm,10,0.356,8,1.4630643314631067,4.127960171216911,0.2315257150574303,0.9557289303695877,0.9574668465638609
thickness_cm,10,0.356,9,1.479306427315576,4.186627274477155,0.22779562643084755,0.9536953826219955,0.9555520635454158
thickness_cm,10,0.356,10,1.5129654736090719,4.326475157278333,0.22025584563520284,0.9529314443860364,0.9536985332418897
thickness_cm,10,0.4,1,1.3674799966419533,3.6348492468343743,0.25474811746492054,0.9259710028998411,0.926610195280767
thickness_cm,10,0.4,2,1.305252212891972,3.4742421897287383,0.27110415046041214,0.9418814773401316,0.9424659487070582
thickness_cm,10,0.4,3,1.4365895760796965,3.8175431003440092,0.23773716219775698,0.9075718632434118,0.9081504361587844
thickness_cm,10,0.4,4,1.414286579634465,3.7489583964196527,0.24309898336414776,0.9113679748441033,0.9110057364506488
thickness_cm,10,0.4,5,1.3249921258043735,3.505575187378123,0.2658050520816649,0.9317995952572341,0.9321341608245775
thickness_cm,10,0.4,6,1.353003325790272,3.590404812098293,0.2584628456847727,0.9279862448952263,0.9281767901590878
thickness_cm,10,0.4,7,1.382289661155325,3.680742035198135,0.2510031823726262,0.9238779643274289,0.9237294070710127
thickness_cm,10,0.4,8,1.3974575961785607,3.728189424428608,0.2472247106597779,0.9217005517392065,0.9214451130904213
thickness_cm,10,0.4,9,1.412968825044726,3.7773203890153706,0.24341953932589516,0.9194735889804326,0.9198094051455388
thickness_cm,10,0.4,10,1.4451274185510914,3.894633435143213,0.2357160400460082,0.9180275707627401,0.9186834803943807
thickness_cm,10,0.5,1,1.2481770942379125,3.06844339618374,0.28702754442026507,0.8807277731991974,0.8817712070496834
thickness_cm,10,0.5,2,1.1913948034562492,2.9479314669039773,0.30379723098626793,0.8955734167827153,0.8956253509502142
thickness_cm,10,0.5,3,1.3112248802705815,3.205035639293331,0.26948976144818565,0.863724289866093,0.8634507393716562
thickness_cm,10,0.5,4,1.2908709138381202,3.1544058992961075,0.2750311503204233,0.8675598830609378,0.8680129989217431
thickness_cm,10,0.5,5,1.2093664434947045,2.972575451024129,0.29838626411604885,0.8869756836341688,0.8879126338679227
thickness_cm,10,0.5,6,1.2349493262664075,3.0355222991409723,0.2908495004245323,0.8828801442326795,0.8825831405091091
thickness_cm,10,0.5,7,1.2617091284967397,3.102386416709747,0.2831696393776943,0.8785016428299562,0.8787351299971804
thickness_cm,10,0.5,8,1.2755560493272755,3.1373970330881136,0.279275634010252,0.8761985455575665,0.8766267687632041
thickness_cm,10,0.5,9,1.2897289770942368,3.1735235799152974,0.27534539788796003,0.8738151128186009,0.8749942851489158
thickness_cm,10,0.5,10,1.3190858684965454,3.2584996288256516,0.2673796104090717,0.8712563612735075,0.871925002747355
thickness_cm,10,0.511,1,1.236768529026476,3.0199985179094595,0.2903208672018968,0.8767685886679174,0.8779955618255154
thickness_cm,10,0.511,2,1.18051622246562,2.902666327360731,0.3071201553486984,0.8914673333844636,0.8920909828329869
thickness_cm,10,0.511,3,1.299241800844146,3.152969524234645,0.2727385047638613,0.8599361936057802,0.8605817440891701
thickness_cm,10,0.511,4,1.2790641253263706,3.1038240696338635,0.2782976303200761,0.863786883509519,0.8641011221897639
thickness_cm,10,0.511,5,1.1983212940630474,2.927012985782315,0.3017002530522103,0.8830805584976301,0.8842296572049696
thickness_cm,10,0.511,6,1.2236558278765517,2.988051303347043,0.2941528267348168,0.8789437373081863,0.8789407536833167
thickness_cm,10,0.511,7,1.250169352872933,3.052903302849772,0.2864562805580363,0.8745233250376899,0.8752943610935315
thickness_cm,10,0.511,8,1.263895663909377,3.086869928441452,0.2825511553484384,0.8721986646914835,0.8723085975999064
thickness_cm,10,0.511,9,1.277931327710791,3.1218834759963268,0.2786130638395623,0.8697975201974393,0.8700372052717599
thickness_cm,10,0.511,10,1.3070320576708103,3.2047159390094,0.2706220563073411,0.8672668172956354,0.8676092600204819
thickness_cm,10,0.6,1,1.1540931254591529,2.691815620100682,0.3153433841567408,0.8488462471685247,0.8497185097152639
thickness_cm,10,0.6,2,1.101602133787676,2.5954525999163796,0.33233820667207437,0.8625680625585825,0.8628515525067245
thickness_cm,10,0.6,3,1.2123750358832976,2.8007022231536376,0.2974898905604335,0.8331805978583385,0.8343833909867768
thickness_cm,10,0.6,4,1.1935551958224544,2.7615507867026015,0.3031416182129811,0.8371409742583575,0.8374427285951451
thickness_cm,10,0.6,5,1.11821815425963,2.617816734728843,0.3268616931580109,0.855664010290845,0.8558693049732137
thickness_cm,10,0.6,6,1.1418571245855416,2.6664109562493983,0.3192256292205008,0.8511867152691514,0.8518433496235691
thickness_cm,10,0.6,7,1.1665970830921,2.7179573088194706,0.3114248932179543,0.8464395646700621,0.8459282606002082
thickness_cm,10,0.6,8,1.179392004247347,2.7448946150818823,0.30746561957474355,0.8439607234935281,0.8449588802748093
thickness_cm,10,0.6,9,1.1924881644360714,2.7726625974883525,0.3034652524673805,0.8414067551536658,0.8428116704701836
thickness_cm,10,0.6,10,1.219627781518943,2.8411403711207095,0.2953400775024142,0.8391026174020282,0.8399255351449348
thickness_cm,10,0.662,1,1.1049895933210396,2.5297531051553626,0.3312143290652356,0.8378904774247299,0.8385819999511167
thickness_cm,10,0.662,2,1.0547532331345584,2.4447261010969665,0.34827836026232145,0.8514451977805498,0.8521821986777643
thickness_cm,10,0.662,3,1.1607956940042918,2.625785857356864,0.31323684102032073,0.8224928671542987,0.8227616547116756
thickness_cm,10,0.662,4,1.1427721148825065,2.5909848571499854,0.318933674455479,0.8263523209493492,0.8265812699399668
thickness_cm,10,0.662,5,1.0706698182133034,2.4637823908617804,0.3427788409957342,0.8445324724053,0.8444517179741777
thickness_cm,10,0.662,6,1.0932924428413142,2.507133095411958,0.33511134044420887,0.8401687322755399,0.8411820300032525
thickness_cm,10,0.662,7,1.116955802689338,2.553038351339858,0.32727456807145744,0.8355445237046178,0.8351616843062939
thickness_cm,10,0.662,8,1.129200462331428,2.5770172751808835,0.3232916369576851,0.8331281333614611,0.8344030758960201
thickness_cm,10,0.662,9,1.1417472204250694,2.60174519574383,0.31926071537330325,0.83063503241223,0.8315734886979028
thickness_cm,10,0.662,10,1.1677199975757249,2.6605446556540655,0.31107538596490236,0.8276299556344466,0.8282212290900538
thickness_cm,10,0.8,1,1.0134675479581816,2.2567167745973187,0.36295821992811195,0.8190939033897531,0.8188803098597608
thickness_cm,10,0.8,2,0.9673695732424649,2.1902596355220165,0.3800815008860547,0.8324771695993511,0.8331346029857634
thickness_cm,10,0.8,3,1.0646494351045235,2.331607230213952,0.34484872543686346,0.8040517815586568,0.8039848190121991
thickness_cm,10,0.8,4,1.0481094516971279,2.3038434077391328,0.3505999490921387,0.8077273814695993,0.8078954128937291
thickness_cm,10,0.8,5,0.9819473328253686,2.203581758893457,0.3745809543767644,0.8254197582935404,0.8255847738440145
thickness_cm,10,0.8,6,1.0027201689553813,2.2385122139607816,0.36688010673170374,0.821265599978154,0.821754338426046
thickness_cm,10,0.8,7,1.0244486423085517,2.275413096049322,0.3589943451430623,0.8168604343461743,0.8172202948047436
thickness_cm,10,0.8,8,1.03568526358765,2.2946425440053266,0.3549830406063833,0.8145591873757776,0.8138104866876003
thickness_cm,10,0.8,9,1.0472002504247164,2.3144490672465663,0.3509188599670784,0.812183828130033,0.8124105418444715
thickness_cm,10,0.8,10,1.0710490006599414,2.3582685697628802,0.3426488899152911,0.8080581075513721,0.8086600186910663
thickness_cm,10,1,1,0.9111507315356131,2.002357744358362,0.40206129312087613,0.8050705439873237,0.8062768727238318
thickness_cm,10,1,2,0.8697159243032737,1.9497108087914747,0.41907058010697273,0.8170664396810783,0.8178621239521552
thickness_cm,10,1,3,0.9571678308013699,2.0614634367543956,0.38397884049072395,0.7915583401589756,0.7931735051974622
thickness_cm,10,1,4,0.9422928459530027,2.041036273299302,0.3897332119158893,0.7954596224297737,0.7965541094917853
thickness_cm,10,1,5,0.8828119553914676,1.9636356469523686,0.41361819896434965,0.8121954397146343,0.8136352346404261
thickness_cm,10,1,6,0.9014876769631357,1.9891010240212628,0.40596526510734904,0.8075059245420914,0.8094055196783765
thickness_cm,10,1,7,0.9210360565429282,2.0159764531439386,0.3981063666384612,0.8025730609898254,0.8035041339881472
thickness_cm,10,1,8,0.9311514102393702,2.029971712918525,0.3940996786280579,0.8000111996852388,0.8001325320549559
thickness_cm,10,1,9,0.9415049161943394,2.0443588613585613,0.3900404153229569,0.7973825793534606,0.7995901234871219
thickness_cm,10,1,10,0.962960837856402,2.077826996903626,0.38176087889506205,0.7932330605298156,0.794202276756404
thickness_cm,10,1.173,1,0.8418186790927773,1.8855949996828185,0.43092609405485305,0.8125520881826789,0.8132430344464409
thickness_cm,10,1.173,2,0.8035569084418482,1.8436729098378057,0.44773358112920675,0.8254742743525859,0.8263242726101169
thickness_cm,10,1.173,3,0.8843259155570082,1.9325636857764215,0.4129924712702945,0.7981342524760332,0.7981220590752194
thickness_cm,10,1.173,4,0.87059091383812,1.9149829895761201,0.41870405810985734,0.8018111489468681,0.8024984373226743
thickness_cm,10,1.173,5,0.8156765436006842,1.852661023284634,0.4423399638346713,0.81950601003763,0.8188532400342727
thickness_cm,10,1.173,6,0.8329086995910919,1.8743384727692844,0.43478279275830506,0.8149301157649658,0.815823710414427
thickness_cm,10,1.173,7,0.8509336067300011,1.8971442511210796,0.4270160807058293,0.810111102647319,0.8118483184746909
thickness_cm,10,1.173,8,0.8602606361296175,1.908997546416217,0.4230518053621164,0.8076048584432312,0.8082999244891582
thickness_cm,10,1.173,9,0.8698072577633296,1.9211667879967957,0.4190323066887324,0.8050309507080803,0.8061335235380491
thickness_cm,10,1.173,10,0.8896051933359372,1.9465215316327582,0.4108179143893089,0.799665915939253,0.800014591160622
thickness_cm,10,1.33,1,0.7892325323111729,1.8010553310247885,0.45419324019147894,0.8180271565622854,0.8180658146255984
thickness_cm,10,1.33,2,0.7533480731004827,1.7636519293318487,0.4707876795585074,0.8303055993590257,0.8302263868579238
thickness_cm,10,1.33,3,0.8290854683303253,1.842900080430006,0.43644824960788925,0.8043305143059144,0.8053650315834647
thickness_cm,10,1.33,4,0.8162102349869451,1.8282223049392496,0.4421039537900395,0.8082643094207814,0.8090317214717716
thickness_cm,10,1.33,5,0.7646830499629418,1.7743812366884968,0.4654814419565509,0.8259415366344095,0.8270899291414059
thickness_cm,10,1.33,6,0.7808741696266169,1.7919586882156788,0.45800546179309803,0.8207268665103762,0.8209553082908422
thickness_cm,10,1.33,7,0.7977966516061091,1.8103935161900302,0.45032008385871386,0.8152565600279662,0.8155705145944094
thickness_cm,10,1.33,8,0.8065464016635605,1.819950430981494,0.446397083344187,0.812420564221135,0.8134721569525662
thickness_cm,10,1.33,9,0.815515967275108,1.8297665673150678,0.44241099886383867,0.8095088547335164,0.8102209126400948
thickness_cm,10,1.33,10,0.8340897547441716,1.8501504879659831,0.4342695934184647,0.8034641001719616,0.8040859277993984
thickness_cm,10,1.5,1,0.7415433953922554,1.7169666761018427,0.47637810806921566,0.8179253367792856,0.8183084981475975
thickness_cm,10,1.5,2,0.7078177883250172,1.6839014866748179,0.49271824063716085,0.8296889779207158,0.829873560188653
thickness_cm,10,1.5,3,0.7789987309392188,1.7539081329981394,0.4588652289234509,0.8048074569588936,0.8062256726516285
thickness_cm,10,1.5,4,0.7668995300261097,1.7411989947307043,0.46445085418122944,0.8087013604021737,0.809742560035255
thickness_cm,10,1.5,5,0.7184895511716667,1.6939274467967107,0.48748802586618584,0.825769346999477,0.8264598766589348
thickness_cm,10,1.5,6,0.7336815951634003,1.709099110197863,0.48013805821049693,0.8206035280596901,0.8207624991838202
thickness_cm,10,1.5,7,0.7495860334444271,1.7250262772467437,0.47256213717573503,0.8151821042600232,0.8145922948941499
thickness_cm,10,1.5,8,0.7578158213866524,1.7332849628524443,0.46868901036377986,0.812371613917733,0.8125628010500131
thickness_cm,10,1.5,9,0.7662393685037376,1.7417501298410731,0.46475756799338214,0.8094915543970947,0.8097868991715557
thickness_cm,10,1.5,10,0.7836957709868146,1.7593313651225604,0.4567149744357435,0.8035129794459519,0.8050866572307864
thickness_cm,10,2,1,0.6363444151267978,1.548646128291554,0.5292235137327865,0.819579945543132,0.8206254763320824
thickness_cm,10,2,2,0.6073113646505213,1.5249090401619267,0.5448137070660222,0.830791347109109,0.8325504522905256
thickness_cm,10,2,3,0.6685741611835094,1.575308588607825,0.512438712142737,0.8072491043735865,0.8085576472213806
thickness_cm,10,2,4,0.6581659530026109,1.5660976369474342,0.5178001339352469,0.8109255661670551,0.8115648181424121
thickness_cm,10,2,5,0.6164896606842284,1.532099655553476,0.5398361233906535,0.827082738702144,0.8269090958760048
thickness_cm,10,2,6,0.629572955216729,1.5429961188562,0.532819290127694,0.8221380967187475,0.823656283304298
